tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.68,0.13,0.21,20.46450324174455,53.40403410412551,0.7332339290881372,57.19079254150945,10.87544954190798,36.57873006731342,0.6961813326611389,38.161222413281855,47.67600747739566,False,False,True
0.68,0.15,0.11,20.694465936956092,53.98249272220694,0.7274235488347428,57.81323759243173,11.55713846899551,36.39817343163584,0.6991732947948057,38.18893136434924,48.00108447839048,False,False,True
0.68,0.15,0.13,20.8805715221219,53.93160434387069,0.7279372129842769,57.83265698715787,11.876667183832865,36.68762518031816,0.6943696998220865,38.5621195575016,48.19738827232973,False,False,True
0.68,0.15,0.15,20.547965159647894,53.52994167234686,0.7319745687453526,57.33823791892249,11.692433291528431,36.820176646810815,0.6921572410842769,38.632090347005494,47.98516413296399,False,False,True
0.68,0.15,0.17,20.74711455034708,53.81552987761198,0.7291070487267879,57.676286445760105,11.64181674984366,36.95879000292065,0.6898350665715434,38.748987802482375,48.212637124121244,False,False,True
0.68,0.15,0.19,20.62716576941176,53.5645731893729,0.7316276552401328,57.39898490947796,11.068290459449765,37.05514749480255,0.6882156588592367,38.67287175212513,48.035928330801546,False,False,True
0.68,0.15,0.21,20.455861526778442,53.46558384192842,0.7326186630728314,57.245182560290715,10.973203583175893,37.09670127388377,0.6875159945556251,38.6856102741264,47.96539641720855,False,False,True
0.68,0.17,0.11,20.756408929085126,53.56162116113803,0.7316572352726485,57.4428043626064,11.957615903024085,36.649372281811736,0.6950067075199422,38.55075961294518,47.99678198777579,False,False,True
0.68,0.17,0.13,20.54835082382297,53.566996765384985,0.731603369207303,57.37297154620521,11.756877349772951,36.62988271102806,0.6953310027249355,38.47041034927073,47.92169094773797,False,False,True
0.68,0.17,0.15,20.46822636334801,53.689816760285716,0.730371182757533,57.45906990383948,10.930951910262756,36.48537301786674,0.6977301791723963,38.08763780962736,47.77335385673342,False,False,True
0.68,0.17,0.17,20.719019813165307,53.65078474773729,0.730763075691047,57.512472439170764,11.31962495931959,37.12222055429404,0.6870859234432275,38.80970456086083,48.161088500015794,False,False,True
0.68,0.17,0.19,20.723026882701454,53.352838304551284,0.7337451547376346,57.236083010045,11.408986324932979,36.5744373522222,0.6962526380590001,38.312588487260086,47.77433574865255,False,False,True
0.68,0.17,0.21,20.411241887227767,53.33046501963915,0.733968413581259,57.10304102751338,11.348924129777641,36.8025060994467,0.6924526467688303,38.512628241958,47.807834634735684,False,False,True
0.68,0.19,0.11,20.61393010491834,53.45470154099142,0.7327274967502728,57.291702987491384,11.52188826478778,37.309345497618956,0.6839233104879323,39.04793426862623,48.169818628058806,False,False,True
0.68,0.19,0.13,20.35819598006456,53.24603571185788,0.7348100744741793,57.00523188788167,11.560496626890762,37.01611142421332,0.6888722167538877,38.77934485302877,47.89228837045522,False,False,True
0.68,0.19,0.15,20.653636708604964,53.39225149230897,0.7333516300958429,57.24775304506723,11.840948958588132,36.953892156345546,0.6899172683750745,38.80461593345186,48.02618448925955,False,False,True
0.68,0.19,0.17,20.497483414506874,53.55649307777966,0.7317086160248345,57.34496296204441,11.169317544005128,36.81582627485704,0.6922299811692105,38.47283091610591,47.90889693907516,False,False,True
0.68,0.19,0.19,20.411654425458288,53.57027817544464,0.7315704852887328,57.32722163317224,11.092055590321637,36.535531804395546,0.6968985084014816,38.18217884627308,47.754700239722666,False,False,True
0.68,0.19,0.21,20.453505226056436,53.71820880046248,0.7300859392309116,57.48036040912063,10.590410957828407,37.35886026913643,0.6830837969535501,38.83093154773076,48.155645978425696,False,False,True
0.68,0.21,0.11,20.136125439318228,53.35659370787459,0.7337076710890478,57.029725931440005,10.73508265644601,36.781059588085796,0.6928109862767006,38.31564098462984,47.672683458034925,False,False,True
0.68,0.21,0.13,20.387595410810295,53.49042185336762,0.7323701756215364,57.24403267316272,11.103808463494971,37.09368764190802,0.6875667631419073,38.719971917208596,47.98200229518566,False,False,True
