tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.8,0.19,0.17,5.570737880619467,42.84197310586404,0.8283193331134383,43.202636263753014,-3.4227749680356285,35.1757432260615,0.7190404673080935,35.341877425903995,39.272256844828505,False,False,True
0.8,0.19,0.19,5.662569851743121,42.78763186310064,0.8287545802974737,43.16070131239871,-3.5133559225078494,34.06655367248734,0.7364799839456508,34.24724439949412,38.70397285594642,False,False,True
0.8,0.19,0.21,5.687644523904064,42.57372293282396,0.8304625205667804,42.95196368725366,-3.394275389242593,35.29779316769034,0.7170873836405175,35.4606162936724,39.206289990463034,False,False,True
0.8,0.21,0.11,5.963662630514848,42.9264634512558,0.8276415089571288,43.33874174918556,-2.3386389311249345,35.05008572551099,0.7210442125237302,35.128019320989935,39.23338053508775,False,False,True
0.8,0.21,0.13,5.69569859918839,42.88807980018932,0.8279496074976448,43.26463187732219,-3.5033001795836203,34.85463385421008,0.7241466535714773,35.03025282893799,39.14744235313009,False,False,True
0.8,0.21,0.15,5.502101114314192,42.58856537292278,0.8303442885520044,42.94250827788073,-3.7538637835872857,34.86488031451035,0.7239844406593766,35.06638522361351,39.00444675074712,False,False,True
0.8,0.21,0.17,5.51405199999045,42.89517350771065,0.8278926883675464,43.24812920480145,-3.5001560921850423,35.44587321818343,0.7147086745903994,35.61826807790061,39.43319864135103,False,False,True
0.8,0.21,0.19,5.88562946806608,42.72513922395871,0.829254433304622,43.128623394933705,-2.9991667373648196,34.40147075621077,0.731273047162176,34.53195898452534,38.83029118972952,False,False,True
0.8,0.21,0.21,5.920623001832808,42.88276836047344,0.8279922197435428,43.28955531058102,-3.018775168555809,34.67602381842842,0.7269665905454252,34.80717787144634,39.04836659101368,False,False,True
0.82,0.09,0.11,4.053864774057883,41.943158705001224,0.8354474068711698,42.138609157864565,-4.429604148798773,35.21545239703514,0.7184057704196163,35.492949728684195,38.81577944327438,False,False,True
0.82,0.09,0.13,4.278450166574828,42.340580681948595,0.8323142788691319,42.55619706120911,-4.293471702810607,35.871643459671766,0.7078137626587113,36.12767227155173,39.341934666380425,False,False,True
0.82,0.09,0.15,3.5890568945685457,41.86909553976973,0.8360280272214136,42.02264259552005,-4.927029611527095,35.3246949937545,0.7166559818115406,35.66664684540235,38.8446447204612,False,False,True
0.82,0.09,0.17,3.6214396213094227,41.551645871059065,0.8385050579070239,41.70916085855348,-5.007687064923655,34.616560639162785,0.727902194594119,34.97689523421194,38.34302804638271,False,False,True
0.82,0.09,0.19,3.7016662918256706,41.875133849606684,0.8359807281355397,42.0384249022072,-5.672874114917783,35.564338028756914,0.7127985250158868,36.01393674881142,39.02618082550931,False,False,True
0.82,0.09,0.21,3.7282981425347437,41.81357683396299,0.836462594815516,41.97946420202805,-5.389718662909467,35.43263188874545,0.7149217843539175,35.84020744678601,38.909835824407025,False,False,True
0.82,0.11,0.11,3.9392263887795576,42.01413553913712,0.8348900189912128,42.19840150578031,-4.7749111013756185,36.00891187758532,0.7055732920084918,36.32411747907642,39.261259492428366,False,False,True
0.82,0.11,0.13,4.158136865282111,42.337715913830095,0.8323369693683542,42.54141853524163,-4.3509922245301,35.19480101954228,0.7187359438636631,35.46272905661796,39.002073795929796,False,False,True
0.82,0.11,0.15,3.715401405868978,41.673069007274414,0.837559830675166,41.83836622158887,-5.344109914987004,36.078120554665766,0.7044404355043387,36.47177392916965,39.15507007537926,False,False,True
0.82,0.11,0.17,3.5245417184462133,41.71044798610474,0.8372682960754713,41.85909537396403,-5.705730634033439,35.48123597653387,0.7141391459090926,35.93707651563534,38.89808594479969,False,False,True
0.82,0.11,0.19,3.6954729421355963,41.7272561521959,0.837137116826647,41.89057681934001,-5.435496279657963,35.18612437485053,0.7188746079496722,35.60348253090737,38.74702967512369,False,False,True
0.82,0.11,0.21,3.42168717644415,41.90845924904657,0.8357195620329515,42.0479119548455,-5.513143392128164,35.00135094833686,0.7218194115855162,35.432884701514325,38.740398328179914,False,False,True
0.82,0.13,0.11,3.587388651061512,41.88953760172621,0.8358678736068578,42.04286762127673,-5.221398686080495,35.68660306392126,0.7108204166068688,36.06655850619625,39.054713063736486,False,False,True
0.82,0.13,0.13,3.3260816655833234,41.46582989361013,0.8391714351244405,41.599012824969066,-5.257394925896792,35.131581928691936,0.7197454843356883,35.52278494458506,38.56089888477706,False,False,True
0.82,0.13,0.15,3.4697801296191355,41.79913108703362,0.8365755730423703,41.94289849043483,-5.167477122175627,35.55642620926244,0.7129262953387725,35.92996332565528,38.936430908045054,False,False,True
0.82,0.13,0.17,3.5762484321432773,41.62255796991496,0.8379533725520232,41.775912734581134,-4.825370918607872,34.703039080459874,0.7265409972076172,35.036910907242834,38.406411820911984,False,False,True
0.82,0.13,0.19,3.696320719780085,41.93541185248027,0.8355081866019527,42.097999407342606,-5.184537186723627,35.01959261393421,0.7215293770888183,35.40128942124051,38.74964441429156,False,False,True
0.82,0.13,0.21,3.485159112857901,41.57668706276322,0.8383103486823966,41.722502815110204,-5.323065263720488,35.75813960939996,0.7096598890759775,36.152172439940124,38.93733762752517,False,False,True
0.82,0.15,0.11,3.4478506408098846,41.519062306943546,0.8387582376550781,41.66197557592767,-5.122195013793941,35.96099570230814,0.7063563434565092,36.32396032456759,38.99296795024763,False,False,True
0.82,0.15,0.13,3.450831231763807,41.48242262677194,0.8390426968649292,41.625708680768874,-5.289865788866854,35.218162396184646,0.7183624286799191,35.61322286213729,38.61946577145308,False,False,True
0.82,0.15,0.15,3.038413503544065,41.630949564175516,0.8378880249763848,41.741680826644306,-5.6592604149756065,35.52121454716131,0.7134945941358772,35.9692078221077,38.855444324376,False,False,True
0.82,0.15,0.17,3.3049399922193206,42.02781109231507,0.834782515277051,42.15755606725196,-5.5160613017324,35.49903117387123,0.713852333693022,35.92503509487432,39.04129558106314,False,False,True
0.82,0.15,0.19,3.4018897068867613,41.429958866744485,0.8394495721081727,41.56939192817189,-5.80994232468505,34.70193363043012,0.7265584187623884,35.18493466679942,38.37716329748565,False,False,True
0.82,0.15,0.21,3.6186007750580687,41.89072583633868,0.8358585619624315,42.04672618248113,-5.213557273175484,34.95287240668156,0.7225894647204454,35.33955954618623,38.69314286433368,False,False,True
0.82,0.17,0.11,3.5947458196396083,42.19379384857319,0.8334749332323408,42.34664611092252,-4.464834702131043,34.82355906187152,0.7246383106781312,35.10861738452552,38.72763174772402,False,False,True
0.82,0.17,0.13,3.376099332912056,41.590282356266826,0.8382045885642785,41.72708512680569,-5.457725288575724,35.13926863725693,0.7196228328444406,35.56058162751093,38.64383337715831,False,False,True
0.82,0.17,0.15,3.4864930183347345,41.918546479528565,0.835640468976102,42.0632877046397,-5.304992577056039,34.98923640082594,0.7220119440822182,35.38911711466539,38.726202409652544,False,False,True
0.82,0.17,0.17,3.243264051237586,41.33792046754224,0.8401621188319152,41.46495424194868,-6.0188244333094,35.24713729813021,0.7178988168754704,35.75733400677747,38.61114412436308,False,False,True
0.82,0.17,0.19,3.4867955786874525,42.21499236670005,0.8333075640011556,42.35874554242722,-5.602742167255862,35.19751585026733,0.7186925503095167,35.640648728980324,38.99969713570377,False,False,True
0.82,0.17,0.21,3.473063967360507,41.45115522804759,0.8392852487290621,41.59639940020139,-5.516315941679959,35.32497125165205,0.7166515499924494,35.75308847496222,38.67474393758181,False,False,True
0.82,0.19,0.11,3.3167177679190027,41.55179626383502,0.8385038888695001,41.68395841931623,-5.02024750739845,34.580825485660405,0.7284636852699702,34.94333092744938,38.313644673382804,False,False,True
0.82,0.19,0.13,3.2809577352638835,41.67668368158364,0.8375316497042903,41.80562936202932,-5.6399209632669285,34.784117942397565,0.7252617060600877,35.23838205001078,38.52200570602005,False,False,True
0.82,0.19,0.15,3.4194861827109473,41.9872246152096,0.8351014639766157,42.12623786480124,-5.2493885633537305,35.33406348474667,0.7165056700885726,35.72187176833231,38.92405481656678,False,False,True
0.82,0.19,0.17,3.234215321172592,41.9711357164254,0.835227813244876,42.09556249856162,-5.424791293945567,35.0777329657416,0.7206039625651455,35.494727926816715,38.795145212689164,False,False,True
0.82,0.19,0.19,3.148910376657501,41.880272900888066,0.8359404677187402,41.99848681575421,-5.9462383621824095,35.622485904622906,0.711858605474986,36.11536034272602,39.05692357924012,False,False,True
0.82,0.19,0.21,2.7735137828859213,41.52611931422807,0.8387034203768704,41.61863721944008,-6.362465749870958,35.41528757478052,0.7152008082732495,35.982267360780426,38.80045229011026,False,False,True
0.82,0.21,0.11,3.068647089958076,41.86502657561604,0.8360598962479969,41.9773396624863,-5.2746456823611965,35.19061533305685,0.7188028408551439,35.5837223262776,38.78053099438195,False,False,True
0.82,0.21,0.13,3.3887123522654985,41.54590298072905,0.838549695544362,41.68387489054428,-5.159801092854288,34.66721411158454,0.7271053053392835,35.04909815639008,38.36648652346718,False,False,True
0.82,0.21,0.15,3.3558644651532092,41.82821487041838,0.8363480728969976,41.96261890724133,-5.771539106843263,35.969604291191494,0.7062157377788345,36.42970074714755,39.196159827194435,False,False,True
0.82,0.21,0.17,3.1943318316661626,41.86540878834589,0.8360569028052242,41.98709574221709,-5.670735768110351,36.030905322324394,0.7052135235663429,36.474420934375786,39.23075833829644,False,False,True
0.82,0.21,0.19,3.1197463677021213,41.79843720131499,0.8365809988458147,41.91470111871327,-6.297278354076763,36.16492871108083,0.703016422980923,36.70909673836013,39.3118989285367,False,False,True
0.82,0.21,0.21,3.0222598086187404,41.92558990569679,0.8355852308260548,42.03438049134847,-6.175698345789912,35.322710574458505,0.7166878154929869,35.858515479383065,38.946447985365765,False,False,True
