======================================================================
BÚSQUEDA PARAMÉTRICA — τ × ρ_floor × ρ_hall
======================================================================
  τ:        0.68 a 0.82  (8 valores)
  ρ_floor:  0.09 a 0.21  (7 valores)
  ρ_hall:   0.11 a 0.21  (6 valores)
  Total:    336 combinaciones
  Estimado: ~8.4 horas
  CSV:      data/parametric/grid_results.csv
======================================================================

  [85/336] τ=0.72 ρf=0.09 ρh=0.11 ... OK (1s) GOF_jun= 30.8% GOF_nov= 24.6%  ETA: 3.3min
  [86/336] τ=0.72 ρf=0.09 ρh=0.13 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.8%  ETA: 3.3min
  [87/336] τ=0.72 ρf=0.09 ρh=0.15 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.4%  ETA: 3.3min
  [88/336] τ=0.72 ρf=0.09 ρh=0.17 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.3%  ETA: 3.3min
  [89/336] τ=0.72 ρf=0.09 ρh=0.19 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.1%  ETA: 3.3min
  [90/336] τ=0.72 ρf=0.09 ρh=0.21 ... OK (1s) GOF_jun= 30.7% GOF_nov= 23.9%  ETA: 3.3min
  [91/336] τ=0.72 ρf=0.11 ρh=0.11 ... OK (1s) GOF_jun= 30.9% GOF_nov= 24.5%  ETA: 3.3min
  [92/336] τ=0.72 ρf=0.11 ρh=0.13 ... OK (1s) GOF_jun= 30.8% GOF_nov= 24.7%  ETA: 3.2min
  [93/336] τ=0.72 ρf=0.11 ρh=0.15 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.5%  ETA: 3.2min
  [94/336] τ=0.72 ρf=0.11 ρh=0.17 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.6%  ETA: 3.2min
  [95/336] τ=0.72 ρf=0.11 ρh=0.19 ... OK (1s) GOF_jun= 30.7% GOF_nov= 24.0%  ETA: 3.2min
  [96/336] τ=0.72 ρf=0.11 ρh=0.21 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.2%  ETA: 3.2min
  [97/336] τ=0.72 ρf=0.13 ρh=0.11 ... OK (1s) GOF_jun= 30.2% GOF_nov= 24.2%  ETA: 3.2min
  [98/336] τ=0.72 ρf=0.13 ρh=0.13 ... OK (1s) GOF_jun= 30.4% GOF_nov= 25.1%  ETA: 3.2min
  [99/336] τ=0.72 ρf=0.13 ρh=0.15 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.1%  ETA: 3.1min
  [100/336] τ=0.72 ρf=0.13 ρh=0.17 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.2%  ETA: 3.1min
  [101/336] τ=0.72 ρf=0.13 ρh=0.19 ... OK (1s) GOF_jun= 30.4% GOF_nov= 24.1%  ETA: 3.1min
  [102/336] τ=0.72 ρf=0.13 ρh=0.21 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.5%  ETA: 3.1min
  [103/336] τ=0.72 ρf=0.15 ρh=0.11 ... OK (1s) GOF_jun= 30.4% GOF_nov= 24.3%  ETA: 3.1min
  [104/336] τ=0.72 ρf=0.15 ρh=0.13 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.2%  ETA: 3.1min
  [105/336] τ=0.72 ρf=0.15 ρh=0.15 ... OK (1s) GOF_jun= 30.4% GOF_nov= 24.0%  ETA: 3.1min
  [106/336] τ=0.72 ρf=0.15 ρh=0.17 ... OK (1s) GOF_jun= 30.5% GOF_nov= 24.1%  ETA: 3.1min
  [107/336] τ=0.72 ρf=0.15 ρh=0.19 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.7%  ETA: 3.0min
  [108/336] τ=0.72 ρf=0.15 ρh=0.21 ... OK (1s) GOF_jun= 30.9% GOF_nov= 24.4%  ETA: 3.0min
  [109/336] τ=0.72 ρf=0.17 ρh=0.11 ... OK (1s) GOF_jun= 30.9% GOF_nov= 24.2%  ETA: 3.0min
  [110/336] τ=0.72 ρf=0.17 ρh=0.13 ... OK (1s) GOF_jun= 30.2% GOF_nov= 24.1%  ETA: 3.0min
  [111/336] τ=0.72 ρf=0.17 ρh=0.15 ... OK (1s) GOF_jun= 30.4% GOF_nov= 24.4%  ETA: 3.0min
  [112/336] τ=0.72 ρf=0.17 ρh=0.17 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.8%  ETA: 3.0min
  [113/336] τ=0.72 ρf=0.17 ρh=0.19 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.8%  ETA: 3.0min
