tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,nmae_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,nmae_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.78,0.21,0.19,8.14161486511223,44.153947570366384,23.177130602067113,0.81764337812628,24.565530231547868,-0.9017912129948716,34.653877615804376,21.71303936868175,0.7273152304218794,21.731758005687396,23.148644118617632,False,False,True
0.78,0.21,0.21,7.9845986664825075,43.687594904776006,22.83573045717602,0.8214751256011125,24.191411727668783,-0.9684858220973289,34.629409750924815,21.416040855840077,0.7277001604279991,21.43792832170625,22.814670024687516,False,False,True
0.8,0.09,0.11,6.344966501623278,42.565168819748386,22.348666800854556,0.8305306422613337,23.23190710385913,-2.4730866840010326,34.11263890073708,21.276765845954017,0.7357665220168174,21.42001219911274,22.325959651485935,False,False,True
0.8,0.09,0.13,6.44557423421739,43.01355872200613,22.377071703434726,0.8269413889345658,23.286879679971427,-2.26018670201077,34.6040276051407,21.44710961393669,0.7280991866494094,21.56587477289437,22.426377226432898,False,False,True
0.8,0.09,0.15,6.572820857320264,42.60960621931178,22.463404510254232,0.8301766106067168,23.4052668477361,-2.1285063309259016,35.28276587149441,21.613974656997062,0.7173282206066509,21.718527566897876,22.56189720731699,False,False,True
0.8,0.09,0.17,6.440580060682639,43.127173420418124,22.599735193557592,0.826025958089317,23.4995553646657,-2.452238055885979,34.70245891618571,21.475838986662243,0.7265501404885465,21.615391082832097,22.5574732237489,False,False,True
0.8,0.09,0.19,6.341251794497755,42.68225513772271,22.472860590948134,0.8295970228425604,23.350394803116515,-2.510090827015317,34.81408621314534,21.64624039390474,0.7247881003559355,21.7912890658304,22.570841934473457,False,False,True
0.8,0.09,0.21,6.345628295248475,43.21115747276164,22.652448455715383,0.8253477188099448,23.524464276584503,-2.4943661484554616,34.75395089723787,21.822454936156262,0.725738041183482,21.96454875300495,22.74450651479473,False,False,True
0.8,0.11,0.11,6.234678470172667,42.70026759514869,22.470296173886958,0.8294531680242319,23.319207228562327,-2.2598469090231306,34.62367246249215,21.654463137063445,0.72779038046442,21.772061955787766,22.54563459217505,False,False,True
0.8,0.11,0.13,6.291584158236755,42.83572470287399,22.506331853046028,0.8283694079203133,23.36918921784857,-2.0838672723100253,34.55085139529425,21.690030236873255,0.7289342076778141,21.789903957683727,22.57954658776615,False,False,True
0.8,0.11,0.15,6.562917937460244,42.67518986616887,22.615001280440442,0.8296534324047005,23.54803972240917,-1.978603718830551,34.59558181574886,21.746276085542313,0.7282318958697638,21.8361030466702,22.692071384539688,False,False,True
0.8,0.11,0.17,6.504421370429774,43.05219787701701,22.54615547712332,0.8266303315797667,23.46564774649789,-2.2249023901743827,34.12370571800656,21.49794289512675,0.7355950490349746,21.612767970991925,22.53920785874491,False,False,True
0.8,0.11,0.19,6.22733544178831,42.82774384917028,22.471218128989097,0.8284333559942177,23.318133521042398,-2.4570492552123273,35.08722766218638,21.899772888380443,0.7204526905551913,22.03717639819545,22.677654959618923,False,False,True
0.8,0.11,0.21,6.047628521744805,42.97441745734454,22.544193777793822,0.8272562036643825,23.341261401812435,-3.036484756560637,35.05707630312106,21.811860527452616,0.7209329285421253,22.022204688583535,22.681733045197987,False,False,True
0.8,0.13,0.11,6.325021947823581,42.654519877622825,22.36291335128036,0.829818409239637,23.2401763374834,-1.9717051856668304,34.24414429369037,21.73328583614799,0.7337253369260792,21.822541890781107,22.531359114132254,False,False,True
0.8,0.13,0.13,6.3380243104252125,42.67131026292705,22.57904617641926,0.8296844034235884,23.451735082855045,-2.405174769369151,35.351527579780175,22.077965425545095,0.716225362931344,22.208588946683996,22.83016201476952,False,False,True
0.8,0.13,0.15,5.8288140936500294,43.04433034926193,22.519196916943965,0.8266936902984818,23.261326349166588,-2.404445736426072,34.748706876745786,21.919514043745085,0.7258208016632265,22.050996694330067,22.656161521748327,False,False,True
0.8,0.13,0.17,6.038523433489015,42.168115385571944,22.138904072853315,0.8336775605000368,22.947654320295943,-2.828840227396201,33.96991242600831,21.02183733868597,0.7379729896865352,21.211317312376114,22.079485816336028,False,False,True
0.8,0.13,0.19,6.489859608993753,42.649309880097086,22.270601285533985,0.8298599800518309,23.196938577400175,-2.403670560447635,35.1090961971254,21.447836193770122,0.7201041195450663,21.58210623544325,22.38952240642171,False,False,True
0.8,0.13,0.21,6.000100725931411,43.10816395122122,22.52915405158198,0.826179291826247,23.31445883998244,-3.1856281832177156,34.667321478855136,21.548870941043333,0.7271036149811367,21.783068327383376,22.548763583682906,False,False,True
0.8,0.15,0.11,6.081248142375572,42.77767559700163,22.512815551966597,0.8288342653152312,23.319700749495382,-2.7506506749839295,34.51798937153192,21.584354696051708,0.729449594938459,21.75891648912599,22.539308619310688,False,False,True
0.8,0.15,0.13,6.112535681944598,42.56374118293035,22.376429867967218,0.8305420100836164,23.19628647217268,-2.1979496457675376,34.877170345166775,21.729928041776862,0.723789812853666,21.840804823681065,22.51854564792687,False,False,True
0.8,0.15,0.15,5.918169341332321,42.43077404800585,22.33923471734011,0.8315991139843075,23.109870966950453,-2.8480287414229397,34.6974971683482,21.6683217947322,0.7266283304667093,21.85468913327384,22.482280050112145,False,False,True
0.8,0.15,0.17,5.862817027936935,42.62512438792037,22.304912141418793,0.830052890717551,23.062561200774706,-3.017242423216354,35.09919648621466,21.801696203398222,0.7202619417591392,22.009491343184763,22.536026271979736,False,False,True
0.8,0.15,0.19,6.3435052747128085,43.29317367706052,22.69092115272415,0.8246840980218196,23.560941448283714,-2.6530330523618604,34.990311008575475,21.487651835325707,0.7219948683905344,21.650814436715784,22.60587794249975,False,False,True
0.8,0.15,0.21,5.8293883266012685,42.91719410519117,22.60240228551835,0.8277159375439498,23.34202984615349,-3.3013178608584526,35.21935213203689,21.81561338246059,0.718343399863373,22.06399072859252,22.703010287373004,False,False,True
0.8,0.17,0.11,6.121463590452671,43.007132799011785,22.544786220709945,0.8269930925496205,23.361072368937833,-2.2068788628008376,34.76673459350053,21.757855627676157,0.7255362381472248,21.8694900678977,22.615281218417767,False,False,True
0.8,0.17,0.13,5.890890503729864,42.975750859727,22.637144525387267,0.8272454837721003,23.39108597714534,-2.5311522823428794,34.69950723201652,21.62403601374662,0.7265966561142558,21.771671166913677,22.581378572029507,False,False,True
0.8,0.17,0.15,5.742476425714992,42.771009107272576,22.510203625301486,0.8288876102286031,23.23112788377759,-3.1541417562450618,35.269285682294,21.824517832151987,0.7175441753968622,22.05126274897673,22.641195316377157,False,False,True
0.8,0.17,0.17,5.7690600975688735,42.673071798578746,22.51586764608633,0.8296703413670854,23.243200086593898,-3.162452774162076,34.55480118099656,21.595950330345186,0.7288722287137614,21.826272659791037,22.534736373192466,False,False,True
0.8,0.17,0.19,5.913404458703797,42.302402664645996,22.308246016544178,0.8326165431270091,23.07869564396734,-2.6536841500725816,34.35342191768349,21.455319242306885,0.7320231895552973,21.6188057800992,22.348750712033272,False,False,True
0.8,0.17,0.21,5.724440506855448,42.9705076441974,22.612583035088445,0.827287634700901,23.325911142660587,-3.441421181832928,35.56111022361263,22.000128274959348,0.7128506552329148,22.26766767906855,22.79678941086457,False,False,True
0.8,0.19,0.11,5.842181072474773,43.09983240083656,22.687930742769044,0.8262464742765443,23.42804475563992,-2.482035640190993,35.56551490342155,21.97246039166888,0.712779516888603,22.112202888510136,22.77012382207503,False,False,True
0.8,0.19,0.13,5.816210423013097,42.92799408304053,22.48839261657416,0.8276292171414503,23.22834703895121,-3.152914382024204,35.30327710511149,21.62468604236182,0.7169994690450314,21.853327333179568,22.54083718606539,False,False,True
0.8,0.19,0.15,5.734315004338196,42.89111001908218,22.52225754763477,0.8279252945057792,23.24079287827697,-3.359061741816902,34.62609603691722,21.269417563927323,0.727752271083487,21.533030889636464,22.386911883956717,False,False,True
0.8,0.19,0.17,5.626600421223123,43.11613819073664,22.572415356176236,0.8261149784325228,23.263116027562795,-3.325391004954942,35.093998025491565,21.916026104119148,0.7203447983350412,22.166876765396317,22.714996396479556,False,False,True
0.8,0.19,0.19,5.866445505655862,42.74289234308552,22.563650614741647,0.8291125076741477,23.3138051792272,-3.4315667287516027,35.21679292552505,21.967100303125235,0.7183843314065459,22.23351402593481,22.773659602581006,False,False,True
0.8,0.19,0.21,5.553357114423008,42.843566452263296,22.66804460736874,0.828306562839833,23.338380868474392,-3.579814174236106,34.62290782595359,21.685800065869014,0.7278024034017991,21.97928556661718,22.658833217545784,False,False,True
0.8,0.21,0.11,5.640135180433033,42.453331491347576,22.418875860837993,0.8314200126938577,23.11746352256715,-2.8931636845897972,33.71655176156979,21.1302968549996,0.7418670101046004,21.327443383730625,22.222453453148887,False,False,True
0.8,0.21,0.13,5.4712823843447005,42.85623973780353,22.526988236046147,0.8282049727082305,23.18189228506168,-2.69902066149028,34.95406179760824,21.885355884441353,0.7225705847163292,22.051156766024842,22.616524525543262,False,False,True
0.8,0.21,0.15,5.553808717934545,42.739527731223504,22.55294717270647,0.8291394102734873,23.226713444874083,-3.5381182902643653,34.71241857359564,21.495757606344736,0.7263931569303704,21.78499199234718,22.505852718610633,False,False,True
0.8,0.21,0.17,5.304030722141639,42.31287680057688,22.456619780310497,0.8325336440944964,23.07449921144238,-3.7147785476852935,35.445953642759164,21.86712111337816,0.714707379970871,22.180409496794503,22.62745435411844,False,False,True
0.8,0.21,0.19,5.423289612656185,42.65671690311757,22.4062782206975,0.8298008775490282,23.053272520968637,-3.5956567703696525,34.9248840502665,21.829780436885486,0.7230335573400255,22.123925093277037,22.588598807122835,False,False,True
0.8,0.21,0.21,5.3901723880896135,43.00561241754996,22.662116111149537,0.8270053245599093,23.2943225917507,-3.451675888882111,34.42272683910189,21.678625031913302,0.7309408609527958,21.951693550070075,22.623008070910387,False,False,True
0.82,0.09,0.11,4.12113511831928,41.88574572921139,22.014694926156622,0.8358975869895249,22.39711024563639,-3.9083929183091377,34.33877954099728,21.36071560998196,0.7322515790992246,21.71533344377691,22.05622184470665,False,False,True
0.82,0.09,0.13,3.872116752545471,41.556036993135095,22.028231614438056,0.8384709229667,22.36596244753781,-4.5630729448767875,35.52762048995487,21.80492007156971,0.7133912472905068,22.27725687843569,22.321609662986752,False,False,True
0.82,0.09,0.15,4.157519537072035,42.09738022854279,22.471468777149894,0.8342350896314292,22.85283084660538,-4.466501807841826,35.33961484428569,21.941758944635524,0.7164165831041646,22.39174901574121,22.62228993117329,False,False,True
0.82,0.09,0.17,3.528860586715573,41.84127381075391,22.29539168779812,0.836245871339155,22.572933959784937,-4.957155142748528,34.751831922112814,21.620803154343893,0.7257714840892102,22.181805971294697,22.377369965539817,False,False,True
0.82,0.09,0.19,4.040004645688979,42.0235077643966,22.09955596264522,0.8348163475703074,22.46579647560434,-4.98350335964347,35.22733303978928,21.859218585466,0.7182157353892593,22.420096853108372,22.442946664356356,False,False,True
0.82,0.09,0.21,3.5901274948963264,41.99246765251884,22.28753516824904,0.8350602789178334,22.57483641813487,-5.362203900028202,35.011081657777915,21.410221963675937,0.7216647163708519,22.071493723791082,22.323165070962975,False,False,True
0.82,0.11,0.11,3.6370981019600306,41.84991676651675,22.2719796202502,0.8361782125066646,22.567001546685848,-5.052415323159288,35.52399242354728,22.067881534368926,0.7134497810442282,22.63886693305643,22.60293423987114,False,False,True
0.82,0.11,0.13,3.766970002386151,41.43191535121462,22.075623180540983,0.8394344081136,22.39471370230295,-5.081004177080204,35.663219258398726,22.146167430848244,0.7111992648638861,22.721561023016662,22.558137362659807,False,False,True
0.82,0.11,0.15,3.7145282265217974,41.79666481643631,22.193703111714452,0.8365948575087254,22.5024038217376,-5.221882856473399,35.62092057965543,22.070781903029722,0.7118839279642992,22.680111868723994,22.5912578452308,False,False,True
0.82,0.11,0.17,4.171037221331012,41.75198899932457,22.021588970153275,0.8369439933417295,22.413119646138178,-4.532118414516144,34.267890324872866,21.441226844162887,0.7333559214326697,21.91497903047246,22.16404933830532,False,False,True
0.82,0.11,0.19,3.839258437775116,41.92373307667492,21.989944939433123,0.8355997939296517,22.322580132935524,-5.5281989987664515,35.114932836813985,21.703680176305117,0.7200110503765025,22.39666755044826,22.359623841691892,False,False,True
0.82,0.11,0.21,3.712039632010209,41.8164626751865,22.090189633066537,0.8364400203644782,22.399904380475707,-6.1362466287357655,35.397992211973495,21.689688606257587,0.7154789086603889,22.540987434562204,22.470445907518958,False,False,True
0.82,0.13,0.11,3.9173857322216468,41.90658149823168,22.102449760755338,0.8357342832048085,22.446919530343745,-4.717111532612741,35.29603359634802,22.011138292229866,0.7171155889462795,22.510916243697768,22.478917887020756,False,False,True
0.82,0.13,0.13,3.941650567857881,41.95138072173742,22.309188027478513,0.8353828868481364,22.654723120013735,-4.632032305563598,34.30781519501449,21.395736286344178,0.7327342355524364,21.89139681506344,22.273059967538586,False,False,True
0.82,0.13,0.15,3.481913198148439,41.78130891763033,22.228889665682587,0.8367149040197711,22.499939006329114,-5.687603198103376,35.64452811882334,21.959067600229766,0.7115019072169222,22.683683122688354,22.591811064508732,False,False,True
0.82,0.13,0.17,3.4925470199652473,42.073648957494036,22.48694800427829,0.8344219280145484,22.756553237117952,-5.653834783687386,35.26475792779535,22.010177618005137,0.717616692235006,22.72473908623304,22.740646161675496,False,False,True
0.82,0.13,0.19,3.571784968522762,41.782023256654774,22.251163962686597,0.8367093205703149,22.536014411508702,-5.027998177401703,34.84324357972428,21.66681516729009,0.7243269183791061,22.242563817273105,22.389289114390905,False,False,True
0.82,0.13,0.21,3.584247136834604,41.74602114984928,22.09359006884678,0.836990603056964,22.382438420961915,-5.358462683444113,35.338104980943044,21.918161968201478,0.7164408144412032,22.563664294484102,22.47305135772301,False,False,True
0.82,0.15,0.11,3.6407285105592657,42.12772344528885,22.21585217372084,0.8339960413440015,22.512196514161296,-4.715849759582203,35.13617641076464,21.71950184086408,0.7196721765895182,22.225570840143785,22.36888367715254,False,False,True
0.82,0.15,0.13,3.642872707470783,41.609182272153554,22.01165034935639,0.8380575054332902,22.3110571839426,-4.559465706601977,35.07732396321108,21.90197312087522,0.7206104779816482,22.371525520563413,22.34129135225301,False,False,True
0.82,0.15,0.15,3.458154705350016,41.613594144496325,22.089128518018704,0.8380231616922251,22.35818491406853,-4.811055800331086,34.73456656442471,21.677221409190977,0.7260439000754559,22.20468837738974,22.281436645729137,False,False,True
0.82,0.15,0.17,3.2440970791270582,41.43057337498555,22.121405422570305,0.8394448093569933,22.358012964673843,-5.038809861062686,34.67644852134193,21.434080997147927,0.7269599024202122,22.01838851978592,22.18820074222988,False,False,True
0.82,0.15,0.19,3.5706390276871773,41.79090678255151,22.049266333312012,0.836639876772414,22.33650843134104,-5.356844382995137,35.511695750968215,21.954947297497863,0.7136481261134596,22.599015301104057,22.46776186622255,False,False,True
0.82,0.15,0.21,3.6466167495067072,41.78513565900051,22.005573547059143,0.8366849921542483,22.30567373680544,-5.918625048995318,34.71096901338702,21.810266531462688,0.7264160076176911,22.599067428635994,22.452370582720718,False,False,True
0.82,0.17,0.11,3.4169984989237006,42.059681540051685,22.3113241617212,0.8345318454678027,22.571465716498142,-5.724404775775302,35.08967114377503,21.77635136215294,0.7204137537377897,22.516178376555363,22.543822046526753,False,False,True
0.82,0.17,0.13,3.4662951158549893,41.55423580812691,22.062626025437623,0.838484925141485,22.333263733017567,-5.377531304478116,35.909231934204804,21.82788549525367,0.7072011010619573,22.480534427022587,22.406899080020075,False,False,True
0.82,0.17,0.15,3.4842848654218925,41.69547067183159,22.193700371401885,0.83738514192114,22.465541996554908,-5.430924490019876,35.37809886963076,21.991592711489407,0.7157986152123866,22.652264584458916,22.558903290506912,False,False,True
0.82,0.17,0.17,3.3114396184153625,41.572769608803874,21.948430124670292,0.8383408168109902,22.196828991636288,-5.492459899934668,35.54148765743284,21.9610937542903,0.7131674649389104,22.637507694910205,22.417168343273246,False,False,True
0.82,0.17,0.19,3.3832568602232937,41.45790033567704,22.06763088166943,0.8392329401027451,22.32547333679307,-5.6897323191296385,35.24897852394526,21.790814049635614,0.7178693435288637,22.521381636328293,22.423427486560684,False,False,True
0.82,0.17,0.21,3.162536819671733,41.66233399653774,22.282759253827535,0.8376435092907164,22.506065829011877,-6.337268872553656,35.93817870296975,22.25958273425368,0.7067288549186359,23.14411372824896,22.82508977863042,False,False,True
0.82,0.19,0.11,3.0587110891894147,41.743105549373915,22.145794983126184,0.8370133718701517,22.35602712831122,-5.095157134884937,34.97427632201541,21.76040355212189,0.7222496076951435,22.348954986315754,22.352491057313486,False,False,True
0.82,0.19,0.13,3.4375662296468037,41.74409564721926,22.137007706916574,0.8370056400724815,22.40232067887816,-5.568264307245961,34.99270463861608,21.690155983214844,0.7219568313353519,22.393490883994392,22.397905781436275,False,False,True
0.82,0.19,0.15,3.3516495071850816,41.70096689889273,22.259425488676413,0.8373422678594433,22.510343789132833,-5.547906923888711,35.063491520523606,21.931038240234805,0.7208307842718928,22.62188563163499,22.56611471038391,False,False,True
0.82,0.19,0.17,3.3758455383659673,41.63209407297952,22.112563550833,0.8378791113611546,22.368768403480185,-5.888714122592247,36.0807510350461,22.201362717056835,0.7043973350342267,22.969054410487573,22.66891140698388,False,False,True
0.82,0.19,0.19,3.2968668505093826,41.59690134485797,22.065796519148254,0.8381530858026245,22.310730760206912,-5.2640216563883335,35.36482099175395,21.916910826217016,0.7160119044088282,22.54020639131936,22.425468575763134,False,False,True
0.82,0.19,0.21,3.26599042475098,41.939404363194086,22.37305356864304,0.8354768638338697,22.61017955346521,-5.951662091864164,35.42301093749143,21.946213346048022,0.7150765767645864,22.738921739739315,22.674550646602263,False,False,True
0.82,0.21,0.11,3.2598415929308544,41.55916882866223,22.015938034134855,0.8384465750451258,22.25596762070496,-5.461819415196685,35.61863015790204,21.932777024516263,0.7119209784443072,22.602614435754283,22.42929102822962,False,False,True
0.82,0.21,0.13,2.974377016616821,41.69981656092935,22.19978969502835,0.8373512416937432,22.398160217760417,-5.141744758558593,35.13592908760326,21.900384146740514,0.7196761230245934,22.49587439814172,22.447017307951068,False,False,True
0.82,0.21,0.15,2.995752075981217,41.95178501194276,22.34366747227636,0.8353797139653363,22.543602343290353,-5.544171968374716,34.725195884436374,21.76057900100592,0.7261916957104109,22.455748512884885,22.49967542808762,False,False,True
0.82,0.21,0.17,3.091976308722637,41.84980021587377,22.332904709256994,0.8361791249819837,22.5459297933453,-5.597714329252437,36.001036417488066,21.97914182157711,0.7057020652540354,22.680764557768285,22.613347175556793,False,False,True
0.82,0.21,0.19,3.050576019128576,41.98917729745853,22.303554720804293,0.8350861258858249,22.511209812722054,-5.84058921133612,35.13265653580837,21.915743904385636,0.7197283391867131,22.68065945289493,22.595934632808493,False,False,True
0.82,0.21,0.21,2.7375985761878527,41.54796178923575,22.380421599892514,0.8385336937982305,22.54723302210897,-6.797100931186641,35.70277088029448,22.11472638176953,0.7105583316171378,23.13572354626653,22.84147828418775,False,False,True
