tau,rho_floor,rho_hall,nmbe_jun,nmbe_nov,nmbe_combined,cvrmse_jun,cvrmse_nov,cvrmse_combined,r2_jun,r2_nov,r2_combined,gof,meets_ashrae,success
0.76,0.15,0.25,2.8207389803620706,-8.893942853116652,-3.0366019363772905,42.1204441998506,57.159894324941405,49.640169262396,0.834053404005058,0.25810910433629386,0.5460812541706759,49.732960456012826,False,True
0.76,0.15,0.27,2.485957382188626,-8.978669959234002,-3.246356288522688,41.683717203702464,55.022747210124,48.35323220691323,0.8374768074731032,0.3125490004592095,0.5750129039661563,48.46208718171043,False,True
0.76,0.15,0.29,2.4947872164472873,-8.711233666684471,-3.108223225118592,41.703622908228375,54.4574013166933,48.08051211246084,0.8373215472745127,0.3266032230276489,0.5819623851510808,48.1808748012493,False,True
0.76,0.15,0.31,2.755432306103803,-8.808067823259845,-3.0263177585780214,41.84202778867956,55.431624434092754,48.636826111386156,0.8362399696014957,0.30229406253429236,0.5692670160678941,48.730888083074156,False,True
0.76,0.15,0.33,2.416332270152348,-9.55268867629126,-3.5681782030694555,42.17550876053131,56.24028563926198,49.20789719989664,0.833619232450563,0.28178868544213564,0.5577039589463493,49.337096008221394,False,True
0.76,0.15,0.35,2.7342295291958507,-9.735979884972052,-3.5008751778881004,41.9206556649595,55.49095683679713,48.70580625087831,0.8356239286387657,0.3007996547871834,0.5682117917129745,48.83146208705254,False,True
0.76,0.17,0.11,3.0111219320798965,-7.339143801481425,-2.164010934700764,41.58077140976486,54.181787629527214,47.881279519646036,0.8382785794806286,0.33340221460146,0.5858403970410443,47.93015618338813,False,True
0.76,0.17,0.13,3.2093360314891037,-7.20850322345474,-1.9995835959828183,41.67753205902089,53.75140198095492,47.71446701998791,0.8375250351719727,0.3439502116509514,0.5907376234114621,47.75634719656475,False,True
0.76,0.17,0.15,2.870688098274444,-7.963124391589005,-2.5462181466572806,41.62940661408033,55.37464830608052,48.50202746008043,0.837900041327425,0.3037276179498034,0.5708138296386143,48.56881607151612,False,True
0.76,0.17,0.17,3.0758560844995912,-7.813212691955646,-2.3686783037280272,41.88684299273855,54.2146013460393,48.050722169388926,0.8358889890310592,0.33259455670482907,0.5842417728679441,48.10906918561568,False,True
0.76,0.17,0.19,2.713206077257206,-8.139112053865873,-2.712952988304333,41.54804313485846,54.549383915005244,48.048713524931856,0.8385330615366458,0.3243264674338495,0.5814297644852476,48.125242703987674,False,True
0.76,0.17,0.21,2.761807675856077,-8.16704255575768,-2.7026174399508016,41.969253096703234,55.480271298747475,48.724762197725354,0.8352425946610113,0.3010689099222792,0.5681557522916452,48.79965770629556,False,True
0.76,0.17,0.23,3.1335752284715253,-8.039749913205704,-2.4530873423670894,41.959323047644496,54.26078323602257,48.11005314183353,0.8353205496137485,0.33145703391068315,0.5833887917622158,48.17255287836973,False,True
0.76,0.17,0.25,2.64234697262567,-8.614458357611893,-2.986055692493111,41.39022687145088,54.47628253590642,47.93325470367865,0.839757365320788,0.326136188023355,0.5829467766720715,48.02617447899012,False,True
0.76,0.17,0.27,2.628899830162119,-9.151477407432647,-3.261288788635264,41.83254216186988,55.512528894901166,48.672535528385524,0.8363142102892427,0.3002559221459954,0.5682850662176191,48.7816740110959,False,True
0.76,0.17,0.29,2.734251222884833,-9.144981428295537,-3.2053651027053522,41.798949091686026,55.66553023858256,48.732239665134294,0.8365769961542804,0.29639339504024276,0.5664851955972616,48.83754240563022,False,True
0.76,0.17,0.31,2.438932573912832,-9.743862132736732,-3.6524647794119502,41.9725972107206,55.80080900499799,48.88670310785929,0.8352163378440047,0.29296942008145244,0.5640928789627286,49.022956252360224,False,True
0.76,0.17,0.33,2.4151269242239723,-9.727968252685573,-3.6564206642308,41.434475578548444,57.505924012662945,49.470199795605694,0.8394145636475682,0.2490995244018357,0.5442570440247019,49.60514166788519,False,True
0.76,0.17,0.35,2.565370118372821,-9.480885998641781,-3.4577579401344805,41.8805179792318,55.84086682462325,48.86069240192752,0.8359385475996338,0.29195394128238517,0.5639462444410095,48.98288835877628,False,True
0.76,0.19,0.11,2.81886305100722,-7.813194258253015,-2.4971656036228973,41.693472052237176,55.16560365333337,48.42953785278527,0.8374007310221674,0.30897468628501734,0.5731877086535924,48.49387562039437,False,True
0.76,0.19,0.13,3.2222937360397808,-7.068325139154174,-1.9230157015571967,41.81838615560292,53.2509011263922,47.53464364099756,0.8364249731015954,0.35611081592213034,0.5962678945118629,47.573525573212095,False,True
0.76,0.19,0.15,3.0914947399383683,-6.948839218273117,-1.9286722391673745,42.10946699549014,53.28169539881888,47.69558119715451,0.8341398889583902,0.35536589586678347,0.5947528924125869,47.73456025083392,False,True
0.76,0.19,0.17,2.9368334953886057,-7.914251890025664,-2.488709197318529,42.095935126128,54.964239944442475,48.53008753528523,0.8342464700622028,0.31401019592125223,0.5741283329917275,48.59385835320411,False,True
0.76,0.19,0.19,2.762677924063641,-8.233137141498082,-2.73522960871722,42.04686971341583,55.92847478235873,48.987672247887275,0.8346326368362795,0.2897305113076615,0.5621815740719704,49.06397368007231,False,True
0.76,0.19,0.21,2.745533458728109,-8.09520604074888,-2.674836291010386,41.96280091141142,55.64513505974349,48.80396798557746,0.8352932490574966,0.29690888653424685,0.5661010677958718,48.87721391733551,False,True
0.76,0.19,0.23,2.498960465591948,-8.582040712833344,-3.041540123620698,41.79984372492505,53.72930016502466,47.764571944974854,0.8365700005135259,0.3444896175102875,0.5905298090119067,47.86131318100532,False,True
0.76,0.19,0.25,2.5098374517126176,-9.090394275563769,-3.2902784119255757,41.79418141306246,54.76217639311813,48.27817890309029,0.8366142747913414,0.3190446963718847,0.5778294855816131,48.390169355219,False,True
0.76,0.19,0.27,2.3663131585070585,-8.82156072015557,-3.2276237808242563,42.32517133040481,54.23585248161969,48.28051190601225,0.8324363111128645,0.33207123261968197,0.5822537718662733,48.38827735285823,False,True
0.76,0.19,0.29,2.5531240386296155,-9.183749251116135,-3.3153126062432596,41.90602401415203,54.53339323359678,48.21970862387441,0.8357386536358747,0.32472254510879195,0.5802305993723333,48.3335452604965,False,True
0.76,0.19,0.31,2.5249046127039367,-9.52393946324173,-3.4995174252688965,41.84034224897728,54.08630178161985,47.963322015298566,0.8362531629617546,0.3357496664300488,0.5860014146959016,48.09081909214049,False,True
0.76,0.19,0.33,2.308212988994761,-9.553135009429077,-3.622461010217158,41.84756084865162,54.95869007676467,48.40312546270815,0.8361966565009293,0.314148720912638,0.5751726887067836,48.538487598288526,False,True
0.76,0.19,0.35,2.1297961194786414,-10.15836166187504,-4.014282771198199,41.18995961472851,55.15716782956298,48.173563722145744,0.8413042868054921,0.3091860107942478,0.57524514879987,48.340528626182554,False,True
0.76,0.21,0.11,2.9748565043914454,-7.522977709635192,-2.2740606026218737,41.69212042507876,54.61038893870832,48.15125468189354,0.8374112732013018,0.32281435031329875,0.5801128117573002,48.20492380519828,False,True
0.76,0.21,0.13,2.793107611043615,-7.634161434050241,-2.420526911503313,41.78530594406674,54.179472426602274,47.98238918533451,0.8366836610510626,0.33345918120359774,0.5850714211273302,48.04340352704227,False,True
0.76,0.21,0.15,2.7173010565632345,-8.014014304774117,-2.648356624105441,41.66981824001929,55.55895070064795,48.61438447033362,0.8375851724414476,0.29908512462491654,0.568335148533182,48.68646804028669,False,True
0.76,0.21,0.17,2.724704675700377,-8.302638097182049,-2.7889667107408362,41.90924502196548,55.5899481917696,48.74959660686754,0.8357134015425993,0.298302796549474,0.5670080990460367,48.82930989319767,False,True
0.76,0.21,0.19,2.844109210662642,-8.37755250835668,-2.766721648847019,41.84406791375113,56.6613638083839,49.252715861067514,0.8362240000557465,0.2709937457633377,0.5536088729095421,49.330363554034854,False,True
0.76,0.21,0.21,2.6644806472795555,-9.091372903765881,-3.213446128243163,41.744638882654215,57.30236057715762,49.52349972990592,0.8370013978012443,0.2544062936873168,0.5457038457442805,49.62764614120957,False,True
0.76,0.21,0.23,2.608224762390482,-8.131902383611619,-2.7618388106105685,41.810576771462244,53.6464655061132,47.72852113878773,0.8364860611091551,0.34650926497684365,0.5914976630429993,47.80836206890487,False,True
0.76,0.21,0.25,2.224390705518161,-9.093599219342876,-3.4346042569123574,41.88750383115524,53.72811931145194,47.80781157130359,0.8358838107121216,0.3445184305887622,0.5902011206504418,47.93102704552522,False,True
0.76,0.21,0.27,2.3555827917703946,-8.926227604280426,-3.2853224062550153,41.79436498885346,56.27479748396923,49.03458123641134,0.8366128394848655,0.2809069544096262,0.5587598969472458,49.14451648295326,False,True
0.76,0.21,0.29,2.2619024988105414,-9.041451118519582,-3.3897743098545203,41.28582096289038,52.615900596680454,46.950860779785415,0.8405647625376466,0.37137561484081616,0.6059701886892314,47.07306977279623,False,True
0.76,0.21,0.31,2.177258860452503,-9.635957770779786,-3.7293494551636415,41.910319582244995,56.728860983358,49.3195902828015,0.8357049767610853,0.2692558712280565,0.5524804239945709,49.460388524779475,False,True
0.76,0.21,0.33,2.239932992393833,-10.238039840276869,-3.9990534239415183,41.791004115407894,54.904356700687494,48.347680408047694,0.836639115825732,0.31550414605527766,0.5760716309405048,48.51278830500528,False,True
0.76,0.21,0.35,1.9855983126113852,-9.830844522194813,-3.9226231047917137,41.57945507029997,56.84729693670122,49.2133760035006,0.8382888186806872,0.26620145695468644,0.5522451378176868,49.36945766042173,False,True
0.76,0.23,0.11,2.74196225715947,-7.461663262254735,-2.3598505025476326,41.67163741918477,54.436004969073295,48.05382119412903,0.8375709910443393,0.32713227511887344,0.5823516330816063,48.11173064598381,False,True
0.76,0.23,0.13,2.8135346497782856,-7.951594139076692,-2.569029744649203,41.59537168210057,53.88705992546106,47.74121580378082,0.8381649889318008,0.34063455216434746,0.5893997705480741,47.81028759850817,False,True
0.76,0.23,0.15,2.7727468308963426,-8.205264656406703,-2.71625891275518,42.066856160449525,56.57101528492363,49.318935722686575,0.8344753889085428,0.27331674409965834,0.5538960665041006,49.39367857630784,False,True
0.76,0.23,0.17,2.626108086537588,-8.033744989490913,-2.7038184514766623,41.73519252077182,54.083056655818375,47.9091245882951,0.8370751591085733,0.3358293727940955,0.5864522659513345,47.985360820101455,False,True
0.76,0.23,0.19,2.7897575924926943,-8.412648547475477,-2.8114454774913913,41.84601341997177,54.51584224301397,48.180927831492866,0.8362087704354095,0.325157136846557,0.5806829536409832,48.26288462552182,False,True
0.76,0.23,0.21,2.5758951081784973,-8.452313163633097,-2.9382090277272996,41.4508782823158,54.12052821078829,47.785703246552046,0.8392873962743098,0.33490871004366585,0.5870980531589878,47.875949150467534,False,True
0.76,0.23,0.23,2.414746760570696,-9.105813793704339,-3.345533516566822,41.64930222796637,56.518041766557936,49.08367199726216,0.8377450619933843,0.27467705008396903,0.5562110560386766,49.19755533809876,False,True
0.76,0.23,0.25,2.356996196156747,-9.166562857864516,-3.404783330853885,41.58917668396846,54.24535593827867,47.91726631112357,0.8382131910702666,0.3318371369824853,0.5850251640263759,48.03807823238975,False,True
0.76,0.23,0.27,2.1288358416026263,-9.724235760567506,-3.79769995948244,41.673983761529435,55.888847551954825,48.781415656742126,0.8375526992365427,0.29073665501467894,0.5641446771256109,48.929020411797524,False,True
0.76,0.23,0.29,2.173174808934193,-9.323803237819812,-3.5753142144428094,41.54834607581155,53.77547957159206,47.661912823701805,0.8385307069070234,0.3433623335477256,0.5909465202273745,47.79582414548521,False,True
0.76,0.23,0.31,1.956642023870781,-9.846834880486876,-3.945096428308047,41.76182105537548,54.239261281064266,48.00054116821987,0.8368671891175972,0.331987269460324,0.5844272292889605,48.162389250021846,False,True
0.76,0.23,0.33,2.089470906056224,-9.959958380610953,-3.9352437372773643,41.95996724868408,55.702497995458856,48.83123262207147,0.8353154929312376,0.2954585473981072,0.5653870201646725,48.98954401362231,False,True
0.76,0.23,0.35,2.006352804227873,-10.286957665250748,-4.140302430511437,41.86911994165802,56.65498860109312,49.262054271375575,0.8360278360910882,0.2711577836267465,0.5535928098589173,49.43573702547633,False,True
0.76,0.25,0.11,2.8613738029808227,-7.456896162836071,-2.2977611799276243,41.89667084922852,55.74601848078703,48.82134466500777,0.8358119696827123,0.2943571977210283,0.5650845837018703,48.875386457187886,False,True
0.76,0.25,0.13,2.5219786570710263,-7.911000337615459,-2.6945108402722164,41.73357268892593,54.459427502672554,48.09650009579924,0.837087805784357,0.3265531122086244,0.5818204589964907,48.171918273342214,False,True
0.76,0.25,0.15,2.396515077579605,-8.255152515108191,-2.9293187187642933,41.82631403703267,55.08221116308578,48.454262600059224,0.8363629464926995,0.31106231922194527,0.5737126328573223,48.542728315079295,False,True
0.76,0.25,0.17,2.4359606805120406,-8.578407730358567,-3.071223524923263,41.75012099175642,55.078376072833755,48.41424853229509,0.8369585834509917,0.3111582502366518,0.5740584168438218,48.51156434178225,False,True
0.76,0.25,0.19,2.1742479053882753,-9.317536850619687,-3.5716444726157057,41.98537239600884,56.09790674385003,49.04163956992944,0.8351160122827057,0.28542055513249087,0.5602682837075983,49.17152688239033,False,True
0.76,0.25,0.21,2.2301277696510984,-8.709436687344645,-3.2396544588467737,41.45082751662981,53.858343329101665,47.654585422865736,0.8392877899296878,0.3413371210650752,0.5903124554973815,47.76457759509586,False,True
0.76,0.25,0.23,2.3880907308990627,-8.647342660438035,-3.1296259647694864,41.91586284556665,55.35951631497553,48.637689580271086,0.8356615129643802,0.30410810065270755,0.5698848068085438,48.73827455282111,False,True
0.76,0.25,0.25,2.2655697867714855,-8.936624351035098,-3.3355272821318063,41.608918940350364,55.291011844377344,48.44996539236385,0.8380595551959549,0.3058292938178001,0.5719444245068774,48.564646490745716,False,True
0.76,0.25,0.27,1.7414915004005378,-9.742284762436864,-4.0003966310181625,41.5418012576817,54.549306940712995,48.045554099197346,0.8385815731398599,0.32432837430984063,0.5814549737248502,48.211808116937085,False,True
0.76,0.25,0.29,1.8927817399461824,-9.856866985299927,-3.9820426226768726,41.63766188813035,54.55322208074037,48.09544198443536,0.8378357448421128,0.3242313815483514,0.5810335631952321,48.260006248725276,False,True
0.76,0.25,0.31,1.96035236367967,-9.920386474409467,-3.9800170553648986,41.624898595478435,54.79337206366392,48.209135329571176,0.8379351468032085,0.31826865315075226,0.5781018999769804,48.37314611420166,False,True
0.76,0.25,0.33,1.989116601728796,-9.75436830522738,-3.8826258517492924,41.93107112657486,54.84798917836879,48.38953015247182,0.8355422378674771,0.3169088990426,0.5762255684550386,48.54504518364003,False,True
0.76,0.25,0.35,1.8618061447177334,-9.820903323055513,-3.9795485891688895,41.708981751603105,55.53228193003522,48.62063184081916,0.8372797367890842,0.2997578533754004,0.5685187950822423,48.78322096350377,False,True
0.76,0.27,0.11,2.6976283915121284,-7.819035078518068,-2.56070334350297,41.94584971655307,54.23792235483846,48.091886035695765,0.8354262912877097,0.3320202495822264,0.5837232704349681,48.16001146266243,False,True
0.76,0.27,0.13,2.3037933703753652,-8.305918099311494,-3.0010623644680647,41.77686698958792,55.31532132297479,48.546094156281356,0.836749621079184,0.3052187556123037,0.5709841883457438,48.638766772462084,False,True
0.76,0.27,0.15,2.347695511082221,-8.543101239141988,-3.0977028640298836,41.796755010124684,55.07671427911534,48.43673464462002,0.8365941522788479,0.31119981629961624,0.5738969842892321,48.53568816929613,False,True
0.76,0.27,0.17,2.2272731670546633,-8.510946168541587,-3.1418365007434614,41.68804721441132,54.127406567079596,47.90772689074546,0.8374430406326154,0.3347396420127773,0.5860913413226964,48.01063874221691,False,True
0.76,0.27,0.19,2.2308239302326194,-8.663044927893681,-3.216110498830531,41.63688041415948,53.671266612630085,47.65407351339478,0.8378418319252693,0.34590489935677116,0.5918733656410202,47.76247574362872,False,True
0.76,0.27,0.21,1.9673479285696929,-9.500662020333445,-3.7666570458818764,41.64907636475979,55.54184390507313,48.595460134916465,0.837746821798195,0.299516686466635,0.5686317541324151,48.74121921972764,False,True
0.76,0.27,0.23,1.9131059310420866,-9.447141527647503,-3.767017798302708,41.53210921030703,55.42090681613454,48.47650801322078,0.8386568848736029,0.302563837156849,0.570610361015226,48.62265163736535,False,True
0.76,0.27,0.25,2.06457701584266,-9.542649146249223,-3.7390360652032815,41.89734180192405,56.40775958493184,49.15255069342794,0.8358067108742496,0.27750489596854,0.5566558034213949,49.29455984555389,False,True
0.76,0.27,0.27,1.9822814979666339,-9.417079564995007,-3.7173990335141864,41.91307601616202,54.68554182672064,48.29930892144133,0.8356833647442121,0.32094922990360786,0.57831629732391,48.44215414144167,False,True
0.76,0.27,0.29,1.8768686598391944,-9.578007284116289,-3.850569312138547,41.84080484941813,55.26178489706687,48.5512948732425,0.8362495420650944,0.3065629800972751,0.5714062610811848,48.70374849943407,False,True
0.76,0.27,0.31,1.861086589282893,-10.05212540012057,-4.095519405418838,41.565793902222765,55.613707517320655,48.58975070977171,0.8383950634935424,0.2977028530114947,0.5680489582525186,48.76204623719068,False,True
0.76,0.27,0.33,1.359661977651204,-10.487723158849954,-4.564030590599375,41.82493551485037,54.32462738667786,48.074781450764114,0.8363737326973165,0.3298828705533765,0.5831283016253466,48.290941042504656,False,True
0.76,0.27,0.35,1.6341414656790596,-10.764421597076614,-4.5651400656987775,41.648063950723206,56.00215987503708,48.825111912880146,0.8377547098674107,0.2878577354270463,0.5628062226472286,49.038067428526574,False,True
0.76,0.29,0.11,1.853244964191803,-8.459474522254231,-3.303114779031214,41.69057274587437,54.35297321101808,48.02177297844622,0.8374233440923103,0.32918337277418974,0.5833033584332501,48.13523914178553,False,True
0.76,0.29,0.13,2.3018033436299143,-8.250287463796864,-2.974242060083475,41.52026118441937,53.316474620210386,47.41836790231488,0.8387489256958367,0.35452406118953406,0.5966364934426853,47.5115536512042,False,True
0.76,0.29,0.15,2.2059895102281857,-8.308894989348989,-3.0514527395604016,41.35529307308051,54.02390204984516,47.68959756146283,0.8400277441988926,0.337281482481847,0.5886546133403698,47.78712252684872,False,True
0.76,0.29,0.17,2.1537786097676244,-8.333781606283821,-3.0900014982580988,41.82650332997519,55.16363865702589,48.49507099350054,0.8363614653481057,0.3090239139891088,0.5726926896686073,48.59341539677875,False,True
0.76,0.29,0.19,1.737446959124882,-9.470841890750355,-3.8666974658127367,41.89209788473382,55.834250717425846,48.86317430107984,0.8358478095259294,0.2921217119986308,0.5639847607622801,49.01592753452526,False,True
0.76,0.29,0.21,1.93328759513497,-9.42482758102345,-3.7457699929442403,41.76687663721235,55.32702072493111,48.546948681071726,0.8368276898249511,0.3049248267527246,0.5708762582888378,48.69124170816199,False,True
0.76,0.29,0.23,1.9321488324712883,-10.084468990535504,-4.076160079032108,42.08742744788225,55.873372165606725,48.98039980674449,0.8343134615755935,0.29112938469673955,0.5627214231361666,49.1497166443351,False,True
0.76,0.29,0.25,1.7499159121974177,-9.846425517052005,-4.0482548024272935,42.03492078313947,55.51118080465216,48.77305079389582,0.8347266120758208,0.3002899075086861,0.5675082597922534,48.94076879953274,False,True
0.76,0.29,0.27,1.7882069644673184,-9.766442652530403,-3.9891178440315422,41.69539689558806,54.31536963939004,48.00538326748905,0.8373857173842569,0.33011124750604015,0.5837484824451485,48.17084059710904,False,True
0.76,0.29,0.29,1.657364323235767,-10.367534775067602,-4.355085225915918,41.64861867398204,56.868222167286234,49.25842042063414,0.8377503878496788,0.2656611417390565,0.5517057647943677,49.45056874962044,False,True
0.76,0.29,0.31,1.9059004609223824,-10.61127924201858,-4.3526893905480994,41.767645515955984,57.9344004194976,49.85102296772679,0.8368216821516116,0.23786792360149844,0.5373448028765551,50.04068740394574,False,True
0.76,0.29,0.33,1.5733632755138833,-10.221032819618705,-4.323834772052411,41.984989334333264,55.35764389698188,48.671316615657574,0.8351190209709644,0.3041551739858972,0.5696370974784308,48.86299835496789,False,True
0.76,0.29,0.35,1.477523927360264,-10.59759367326596,-4.560034872952848,41.79945942971418,55.34571199233762,48.5725857110259,0.8365730055523879,0.3044551094141459,0.5705140574832669,48.78616607909975,False,True
0.78,0.05,0.11,1.4313846036108022,-8.743200119581077,-3.655907757985138,41.35035282669713,53.89670934608937,47.62353108639325,0.8400659620469707,0.34039838918864573,0.5902321756178082,47.763651186561944,False,True
0.78,0.05,0.13,1.21461297000973,-8.646886629028112,-3.7161368295091908,41.3568273437113,55.09992641072989,48.2283768772206,0.8400158741204348,0.3106191030193203,0.5753174885698775,48.37133458099808,False,True
0.78,0.05,0.15,1.239853483535985,-9.204052644584353,-3.982099580524184,40.97446371837449,54.28329172693536,47.62887772265492,0.8429604581993917,0.3309022680754883,0.58693136313744,47.79505319788675,False,True
0.78,0.05,0.17,1.2260996792947982,-9.409868485971721,-4.091884403338462,40.94692928983273,55.456405980524,48.20166763517837,0.8431714452781411,0.3016700830932725,0.5724207641857069,48.375037785850736,False,True
0.78,0.05,0.19,1.1791867562628897,-9.434210569309668,-4.127511906523389,41.058065683225664,55.52606679144672,48.29206623733619,0.8423189753486553,0.29991458593863196,0.5711167806436437,48.468134026489594,False,True
0.78,0.05,0.21,0.9685019185082052,-9.663451018141934,-4.347474549816865,40.67826635623558,53.9811657486263,47.32971605243094,0.8452226757097452,0.3383295717467194,0.5917761237282323,47.52896544808276,False,True
0.78,0.05,0.23,1.3400262986802505,-8.974908383264122,-3.817441042291936,41.05328076479569,53.39377156781625,47.22352616630597,0.8423557255883011,0.3526511133906166,0.5975034194894588,47.37757148367949,False,True
0.78,0.05,0.25,1.0215240672518644,-9.963477581729354,-4.470976757238745,41.18995755874123,54.98321413569494,48.08658584721809,0.8413043026480111,0.3135364934414009,0.577420398044706,48.29398898005469,False,True
0.78,0.05,0.27,0.9665440547119047,-10.071967221035749,-4.552711583161922,40.91765773276169,55.535265536104475,48.22646163443308,0.8433955878564707,0.2996826069504053,0.571539097403438,48.4408792708896,False,True
0.78,0.05,0.29,0.8220941318530595,-10.467681097745182,-4.822793482946061,41.228970694565234,56.696411300383474,48.962690997474354,0.8410035425029094,0.27009162336517245,0.5555475829340409,49.19963868458083,False,True
0.78,0.05,0.31,0.614019027609039,-10.637455446666332,-5.011718209528646,40.92573061959279,56.232381424080245,48.57905602183652,0.8433337869381291,0.2819905513390025,0.5626621691385658,48.836891827638375,False,True
0.78,0.05,0.33,0.7846589416019315,-11.087955887855477,-5.151648473126773,41.062702330323816,56.41557236941024,48.73913734986703,0.8422833598107552,0.27730474302905406,0.5597940514199047,49.010641615876374,False,True
0.78,0.05,0.35,0.45131926244026016,-11.538807342561654,-5.543744040060697,41.27729323744967,56.61913513384885,48.94821418564926,0.840630619506548,0.272079970804178,0.556355295155363,49.2611486868293,False,True
0.78,0.07,0.11,1.518195058668373,-8.432385724873356,-3.4570953331024916,41.17821395735118,54.518876468057734,47.84854521270446,0.8413947806892654,0.32508201438619466,0.58323839753773,47.973271590692896,False,True
0.78,0.07,0.13,1.24759386719132,-8.966321804111258,-3.859363968459969,40.96582878216359,55.193930394607406,48.079879588385495,0.8430266400804394,0.30826484103402174,0.5756457405572306,48.23452613506942,False,True
0.78,0.07,0.15,0.9178056448774858,-9.268988715667037,-4.1755915353947755,40.814267423732666,54.888091043698964,47.85117923371581,0.844186000766689,0.3159096557898209,0.580047828278255,48.03301904656479,False,True
0.78,0.07,0.17,1.1332959345482403,-9.378209044008548,-4.122456554730154,41.07194910425772,54.34167902986194,47.70681406705983,0.8422123204374339,0.32946212614896697,0.5858372232932004,47.88459832216049,False,True
0.78,0.07,0.19,1.070033244061246,-9.58206022874369,-4.256013492341221,40.77029032424736,55.37341770203778,48.07185401314257,0.8445215969467643,0.3037585644610171,0.5741400807038908,48.259888096719436,False,True
0.78,0.07,0.21,0.9534054813920658,-10.303231798773616,-4.674913158690775,41.50114451553616,56.60298098297915,49.05206274925766,0.8388973772550721,0.2724952810154575,0.5556963291352648,49.27433077169502,False,True
0.78,0.07,0.23,0.703844417967017,-10.05611250641396,-4.676134044223471,41.127969823807845,55.9088468297419,48.518408326774875,0.8417815930021811,0.29022895828376083,0.566005275642971,48.74322697732684,False,True
0.78,0.07,0.25,1.0362543081692939,-9.992198743398891,-4.4779722176147985,40.70756068752739,55.07963080701109,47.893595747269245,0.8449996705903481,0.3111268650291441,0.5780632678097462,48.10248173207466,False,True
0.78,0.07,0.27,0.6335073537327864,-10.431851389959432,-4.8991720181133225,41.375885872018955,55.645585966085264,48.51073591905211,0.8398683886995444,0.2968974918444486,0.5683829402719964,48.75749568908433,False,True
0.78,0.07,0.29,0.6312837094621856,-10.454119549385796,-4.9114179199618055,40.86725845353919,54.94977177109378,47.908515112316486,0.8437811372298182,0.3143712929958298,0.5790762151128239,48.15960803673114,False,True
0.78,0.07,0.31,0.6436313480832937,-10.807743431894245,-5.082056041905476,41.21108634622547,56.985957553604415,49.09852194991494,0.8411414519022504,0.2626173621600798,0.5518794070311651,49.360836209279796,False,True
0.78,0.07,0.33,0.3449850597796925,-11.180347903140838,-5.417681421680573,41.1361590117602,55.25419864173505,48.19517882674762,0.8417185794728217,0.3067533550269418,0.5742359672498818,48.49872713926629,False,True
0.78,0.07,0.35,0.5433648133447387,-11.221990185389547,-5.339312686022404,40.6268671879791,56.05526271081578,48.34106494939744,0.8456135674754172,0.2865065481414263,0.5660600578084217,48.63503696308847,False,True
0.78,0.09,0.11,0.9090873621414773,-8.847149937895752,-3.9690312878771374,41.06710149990699,55.72865331829651,48.39787740910175,0.8422495646938961,0.2947967517457537,0.5685231582198249,48.560351595417735,False,True
0.78,0.09,0.13,1.080882657934614,-9.167303627233787,-4.043210484649586,41.51419715019236,54.445827730157184,47.980012440174775,0.8387960236956876,0.3268894205880155,0.5828427221418515,48.15006900080732,False,True
0.78,0.09,0.15,1.1010183706937122,-9.308802561757059,-4.103892095531673,40.85902138120867,55.455772901872,48.157397141540336,0.8438441048200359,0.30168602697680336,0.5727650658984196,48.33194419615049,False,True
0.78,0.09,0.17,1.255736975502366,-9.029643085307415,-3.8869530549025244,41.26853074819873,54.21904011249185,47.743785430345284,0.8406982753119528,0.33248526591996697,0.5865917706159599,47.901747893681986,False,True
0.78,0.09,0.19,0.9258795951152912,-9.602447304313094,-4.3382838545989015,41.14094967819798,54.32771393237198,47.73433180528498,0.841681710807343,0.32980672071127826,0.5857442157593107,47.93106654039857,False,True
0.78,0.09,0.21,0.7422029144843041,-9.579296106800813,-4.418546596158254,40.76009490988087,54.987053147562484,47.87357402872168,0.8445993480998943,0.31344063023691104,0.5790199891684027,48.07704903907806,False,True
0.78,0.09,0.23,0.6729004276768754,-10.60613767488146,-4.966618623602292,41.108156806049344,55.552292083958434,48.33022444500389,0.841933996782111,0.29925312073557253,0.5705935587588418,48.58474961813393,False,True
0.78,0.09,0.25,0.6100408688227025,-10.453789579236055,-4.921874355206676,41.10190535080636,54.90895438672533,48.005429868765845,0.8419820683808519,0.3153895020092101,0.578685785195031,48.257083874322916,False,True
0.78,0.09,0.27,0.5525090781219524,-11.167825953869674,-5.307658437873861,41.35915075501006,56.25337979462921,48.80626527481964,0.8399978979171909,0.2814542111335644,0.5607260545253776,49.09401967825816,False,True
0.78,0.09,0.29,0.8260040432905001,-10.324832334157936,-4.749414145433718,40.945241680527715,54.62905568410588,47.7871486823168,0.8431843722486759,0.3223513244025613,0.5827678483256187,48.02258337397831,False,True
0.78,0.09,0.31,0.43420339764753313,-11.299486894838603,-5.432641748595535,41.16827976009686,55.69400572047255,48.431142740284706,0.8414712981155968,0.2956733565675572,0.568572327341577,48.73488671884254,False,True
0.78,0.09,0.33,0.3595753204664408,-11.2847178287465,-5.4625712541400295,41.18944022937251,55.12959230342178,48.15951626639715,0.8413082889317675,0.3098765755242978,0.5755924322280326,48.46832668578448,False,True
0.78,0.09,0.35,0.28693545039089935,-11.54599896818356,-5.629531758896331,40.96692271587651,56.83760217189112,48.902262443883814,0.8430182564715489,0.26645172031154984,0.5547349883915493,49.22522625600528,False,True
